transaction_id,user_id,date,time,amount,merchant_name,category,payment_mode,transaction_type,city,day_of_week,month,weekend_flag,festival_flag,recurring_flag,location_type,fraud_label,notes
TXN-106538,29,2026-06-28,10:37:13,5282.07,BookMyShow,Entertainment,Credit Card,Expense,Pune,Sunday,6,True,False,False,Unrecognized City,1,Synthetic transaction (Student)
TXN-106539,56,2026-06-01,22:44:13,2147.64,Gas Bill,Utilities,UPI,Expense,Bengaluru,Monday,6,False,False,True,Home City,0,Synthetic transaction (Family User)
TXN-106540,73,2026-07-31,04:27:13,840.37,PVR,Entertainment,Debit Card,Expense,Delhi,Friday,7,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106541,36,2025-09-15,12:34:13,483.9,Starbucks,Food,Net Banking,Expense,Bengaluru,Monday,9,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-106542,24,2026-03-20,02:19:13,349.75,General Store,Recharge,Debit Card,Expense,Delhi,Friday,3,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-106543,93,2026-07-25,07:03:13,1163.9,BookMyShow,Entertainment,Debit Card,Expense,Bengaluru,Saturday,7,True,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106544,82,2026-05-13,20:21:13,3546.66,Gas Bill,Utilities,UPI,Expense,Bengaluru,Wednesday,5,False,False,True,Home City,0,Synthetic transaction (Family User)
TXN-106545,12,2025-11-27,20:42:13,8893.83,Water Bill,Utilities,Debit Card,Expense,Kolkata,Thursday,11,False,True,True,Unrecognized City,1,Synthetic transaction (Freelancer)
TXN-106546,89,2026-02-03,06:58:13,738.64,Starbucks,Food,Credit Card,Expense,Bengaluru,Tuesday,2,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106547,89,2026-04-24,16:07:13,3817.98,PVR,Entertainment,Debit Card,Expense,Mumbai,Friday,4,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106548,39,2026-03-07,06:17:13,1655.89,Water Bill,Utilities,UPI,Expense,Bengaluru,Saturday,3,True,False,True,Home City,0,Synthetic transaction (Working Professional)
TXN-106549,82,2026-05-30,02:34:13,403.19,Rapido,Travel,UPI,Expense,Bengaluru,Saturday,5,True,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-106550,11,2025-11-07,21:55:13,1210.42,McDonald's,Food,Debit Card,Expense,Mumbai,Friday,11,False,True,False,Home City,0,Synthetic transaction (Family User)
TXN-106551,46,2026-03-29,21:21:13,1070.11,McDonald's,Food,Credit Card,Expense,Bengaluru,Sunday,3,True,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106552,94,2026-04-05,01:57:13,2960.72,Swiggy,Food,Debit Card,Expense,Pune,Sunday,4,True,False,False,Unrecognized City,1,Synthetic transaction (Freelancer)
TXN-106553,79,2026-03-06,03:21:13,3176.11,Gas Bill,Utilities,UPI,Expense,Mumbai,Friday,3,False,False,True,Home City,0,Synthetic transaction (Family User)
TXN-106554,15,2025-11-15,18:05:13,1543.35,Starbucks,Food,UPI,Expense,Bengaluru,Saturday,11,True,True,False,Home City,0,Synthetic transaction (Family User)
TXN-106555,36,2026-02-05,22:18:13,956.93,Domino's,Food,UPI,Expense,Delhi,Thursday,2,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106556,35,2025-11-19,03:31:13,856.08,PVR,Entertainment,Credit Card,Expense,Mumbai,Wednesday,11,False,True,False,Home City,0,Synthetic transaction (Working Professional)
TXN-106557,70,2026-06-28,02:34:13,2527.01,Apollo Pharmacy,Healthcare,UPI,Expense,Mumbai,Sunday,6,True,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-106558,12,2026-04-24,23:25:13,2061.48,Rapido,Travel,Debit Card,Expense,Mumbai,Friday,4,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106559,53,2025-09-17,09:10:13,2934.17,Ola,Travel,UPI,Expense,Bengaluru,Wednesday,9,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106560,44,2026-05-14,22:41:13,5294.1,Amazon,Shopping,Net Banking,Expense,Bengaluru,Thursday,5,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106561,10,2025-10-18,23:21:13,1361.02,Apollo Pharmacy,Healthcare,Net Banking,Expense,Bengaluru,Saturday,10,True,True,False,Home City,0,Synthetic transaction (High Saver)
TXN-106562,65,2025-10-07,07:51:13,3457.06,McDonald's,Food,Credit Card,Expense,Mumbai,Tuesday,10,False,True,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106563,78,2025-11-13,23:49:13,683.73,General Store,Recharge,UPI,Expense,Delhi,Thursday,11,False,True,False,Home City,0,Synthetic transaction (Student)
TXN-106564,26,2025-11-08,20:59:13,53620.34,Myntra,Shopping,Net Banking,Expense,Chennai,Saturday,11,True,True,False,Unrecognized City,1,Synthetic transaction (Freelancer)
TXN-106565,41,2025-10-28,01:51:13,191.09,BookMyShow,Entertainment,UPI,Expense,Bengaluru,Tuesday,10,False,True,False,Home City,0,Synthetic transaction (Student)
TXN-106566,10,2025-11-04,19:08:13,479.49,BookMyShow,Entertainment,Credit Card,Expense,Mumbai,Tuesday,11,False,True,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106567,23,2026-05-18,12:25:13,3294.7,Amazon,Shopping,Net Banking,Expense,Mumbai,Monday,5,False,False,False,Home City,0,Synthetic transaction (Family User)
TXN-106568,36,2026-01-08,20:11:13,1120.69,BookMyShow,Entertainment,UPI,Expense,Bengaluru,Thursday,1,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106569,39,2025-08-25,12:48:13,1329.79,Flipkart,Shopping,Credit Card,Expense,Mumbai,Monday,8,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106570,4,2025-11-29,08:08:13,2037.26,Apollo Pharmacy,Healthcare,Net Banking,Expense,Delhi,Saturday,11,True,True,False,Home City,0,Synthetic transaction (Family User)
TXN-106571,5,2025-08-29,21:43:13,3230.9,Electricity Bill,Utilities,Net Banking,Expense,Mumbai,Friday,8,False,False,True,Home City,0,Synthetic transaction (Family User)
TXN-106572,79,2026-04-22,19:42:13,3146.06,Broadband,Utilities,Net Banking,Expense,Bengaluru,Wednesday,4,False,False,True,Home City,0,Synthetic transaction (High Saver)
TXN-106573,20,2026-06-26,05:45:13,2283.77,Electricity Bill,Utilities,UPI,Expense,Delhi,Friday,6,False,False,True,Home City,0,Synthetic transaction (Family User)
TXN-106574,29,2026-01-09,14:15:13,13357.9,Ajio,Shopping,Credit Card,Expense,Bengaluru,Friday,1,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106575,50,2026-05-02,01:44:13,631.79,Domino's,Food,UPI,Expense,Delhi,Saturday,5,True,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106576,21,2025-09-07,00:08:13,742.18,KFC,Food,Debit Card,Expense,Delhi,Sunday,9,True,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-106577,15,2026-04-21,02:36:13,382.86,Swiggy,Food,Debit Card,Expense,Mumbai,Tuesday,4,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-106578,92,2026-03-20,09:56:13,372.14,Uber,Travel,UPI,Expense,Bengaluru,Friday,3,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-106579,94,2026-03-15,05:10:13,2695.89,Myntra,Shopping,UPI,Expense,Bengaluru,Sunday,3,True,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-106580,5,2026-05-19,01:18:13,1154.82,Amazon,Shopping,Debit Card,Expense,Bengaluru,Tuesday,5,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-106581,86,2026-02-27,18:59:13,1995.89,Myntra,Shopping,Credit Card,Expense,Bengaluru,Friday,2,False,False,False,Home City,0,Synthetic transaction (Family User)
TXN-106582,78,2025-11-09,05:13:13,1339.23,Pizza Hut,Food,UPI,Expense,Delhi,Sunday,11,True,True,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106583,56,2026-05-31,14:51:13,406.65,Zomato,Food,Net Banking,Expense,Delhi,Sunday,5,True,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-106584,47,2026-01-29,19:35:13,1681.57,Amazon,Shopping,Net Banking,Expense,Bengaluru,Thursday,1,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-106585,77,2025-08-13,00:25:13,375.96,Swiggy,Food,Net Banking,Expense,Mumbai,Wednesday,8,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-106586,33,2026-02-06,09:19:13,2049.48,Uber,Travel,UPI,Expense,Delhi,Friday,2,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106587,36,2025-08-05,15:01:13,207.39,Uber,Travel,Net Banking,Expense,Delhi,Tuesday,8,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-106588,47,2025-10-19,15:56:13,772.69,Domino's,Food,Net Banking,Expense,Bengaluru,Sunday,10,True,True,False,Home City,0,Synthetic transaction (Working Professional)
TXN-106589,17,2025-12-24,18:02:13,26180.32,Ajio,Shopping,Debit Card,Expense,Bengaluru,Wednesday,12,False,True,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106590,53,2026-07-28,06:15:13,5280.99,Coursera,Education,Credit Card,Expense,Mumbai,Tuesday,7,False,False,True,Home City,0,Synthetic transaction (Family User)
TXN-106591,16,2025-11-20,16:50:13,1843.66,Gas Bill,Utilities,UPI,Expense,Bengaluru,Thursday,11,False,True,True,Home City,0,Synthetic transaction (High Saver)
TXN-106592,45,2025-10-10,03:28:13,1734.28,Water Bill,Utilities,Debit Card,Expense,Bengaluru,Friday,10,False,True,True,Home City,0,Synthetic transaction (Working Professional)
TXN-106593,71,2026-08-01,18:00:13,1037.2,Amazon,Shopping,UPI,Expense,Delhi,Saturday,8,True,False,False,Home City,0,Synthetic transaction (Student)
TXN-106594,43,2026-08-04,19:26:13,1485.9,Gas Bill,Utilities,Debit Card,Expense,Delhi,Tuesday,8,False,False,True,Home City,0,Synthetic transaction (Freelancer)
TXN-106595,91,2026-04-12,12:05:13,1039.03,Electricity Bill,Utilities,Debit Card,Expense,Mumbai,Sunday,4,True,False,True,Home City,0,Synthetic transaction (Food Lover)
TXN-106596,100,2026-05-09,06:20:13,1383.19,Amazon,Shopping,UPI,Expense,Bengaluru,Saturday,5,True,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106597,85,2026-07-02,02:05:13,552.47,Uber,Travel,UPI,Expense,Mumbai,Thursday,7,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-106598,35,2025-12-13,18:47:13,4044.67,Pizza Hut,Food,Net Banking,Expense,Bengaluru,Saturday,12,True,True,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106599,78,2026-07-12,08:38:13,1036.82,PVR,Entertainment,Credit Card,Expense,Mumbai,Sunday,7,True,False,False,Home City,0,Synthetic transaction (Student)
TXN-106600,43,2026-04-19,06:01:13,792.5,McDonald's,Food,Debit Card,Expense,Mumbai,Sunday,4,True,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-106601,68,2025-10-14,08:23:13,169.59,Uber,Travel,UPI,Expense,Mumbai,Tuesday,10,False,True,False,Home City,0,Synthetic transaction (Student)
TXN-106602,79,2025-09-10,03:54:13,410.87,Ola,Travel,Debit Card,Expense,Bengaluru,Wednesday,9,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-106603,32,2025-12-29,18:49:13,495.24,KFC,Food,Net Banking,Expense,Delhi,Monday,12,False,True,False,Home City,0,Synthetic transaction (Student)
TXN-106604,21,2025-10-17,06:57:13,1545.54,KFC,Food,Debit Card,Expense,Delhi,Friday,10,False,True,False,Home City,0,Synthetic transaction (Family User)
TXN-106605,7,2026-03-11,17:47:13,1804.38,PVR,Entertainment,Net Banking,Expense,Mumbai,Wednesday,3,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-106606,3,2025-09-25,04:59:13,1250.23,Water Bill,Utilities,Credit Card,Expense,Mumbai,Thursday,9,False,False,True,Home City,0,Synthetic transaction (Food Lover)
TXN-106607,94,2026-04-24,05:48:13,15479.03,Myntra,Shopping,Net Banking,Expense,Delhi,Friday,4,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106608,25,2026-01-14,04:12:13,838.06,Zomato,Food,Debit Card,Expense,Delhi,Wednesday,1,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-106609,39,2025-09-27,18:23:13,844.73,PVR,Entertainment,Net Banking,Expense,Delhi,Saturday,9,True,False,False,Home City,0,Synthetic transaction (Student)
TXN-106610,82,2026-04-11,13:31:13,1446.37,Gas Bill,Utilities,Debit Card,Expense,Bengaluru,Saturday,4,True,False,True,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106611,25,2026-08-05,12:54:13,158.36,Rapido,Travel,UPI,Expense,Delhi,Wednesday,8,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-106612,40,2025-09-03,23:34:13,4364.79,Amazon,Shopping,Net Banking,Expense,Bengaluru,Wednesday,9,False,False,False,Home City,0,Synthetic transaction (Family User)
TXN-106613,91,2025-10-12,16:23:13,1503.36,Apollo Pharmacy,Healthcare,UPI,Expense,Mumbai,Sunday,10,True,True,False,Home City,0,Synthetic transaction (High Saver)
TXN-106614,14,2026-02-26,03:49:13,1241.06,Gas Bill,Utilities,UPI,Expense,Mumbai,Thursday,2,False,False,True,Home City,0,Synthetic transaction (Food Lover)
TXN-106615,62,2026-02-20,04:17:13,3286.18,Uber,Travel,Credit Card,Expense,Delhi,Friday,2,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106616,3,2025-10-07,12:27:13,4468.28,Udemy,Education,Credit Card,Expense,Delhi,Tuesday,10,False,True,True,Home City,0,Synthetic transaction (Freelancer)
TXN-106617,2,2026-05-15,07:08:13,371.62,Swiggy,Food,Credit Card,Expense,Delhi,Friday,5,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-106618,86,2025-12-25,15:03:13,650.01,Uber,Travel,Net Banking,Expense,Delhi,Thursday,12,False,True,False,Home City,0,Synthetic transaction (Working Professional)
TXN-106619,24,2026-01-07,03:14:13,2858.17,Ola,Travel,Debit Card,Expense,Bengaluru,Wednesday,1,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106620,99,2026-04-07,03:27:13,3632.47,Starbucks,Food,Net Banking,Expense,Bengaluru,Tuesday,4,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106621,8,2025-11-15,13:07:13,10356.46,Amazon,Shopping,Debit Card,Expense,Bengaluru,Saturday,11,True,True,False,Home City,0,Synthetic transaction (Family User)
TXN-106622,87,2025-09-29,09:00:13,2106.09,Broadband,Utilities,UPI,Expense,Delhi,Monday,9,False,False,True,Home City,0,Synthetic transaction (High Saver)
TXN-106623,4,2026-03-24,06:35:13,397.56,Pizza Hut,Food,Debit Card,Expense,Bengaluru,Tuesday,3,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-106624,56,2026-06-30,04:13:13,1283.4,Apollo Pharmacy,Healthcare,UPI,Expense,Delhi,Tuesday,6,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-106625,77,2025-12-10,01:52:13,18531.14,Ajio,Shopping,Credit Card,Expense,Bengaluru,Wednesday,12,False,True,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106626,84,2026-06-25,22:58:13,236.08,Uber,Travel,Debit Card,Expense,Bengaluru,Thursday,6,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-106627,98,2026-03-17,17:33:13,495.83,Rapido,Travel,UPI,Expense,Delhi,Tuesday,3,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-106628,6,2026-01-22,07:44:13,891.8,Amazon,Shopping,Net Banking,Expense,Delhi,Thursday,1,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-106629,41,2025-08-05,03:19:13,2228.79,Ajio,Shopping,UPI,Expense,Bengaluru,Tuesday,8,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106630,24,2025-10-02,10:48:13,3380.94,Myntra,Shopping,Credit Card,Expense,Mumbai,Thursday,10,False,True,False,Home City,0,Synthetic transaction (Working Professional)
TXN-106631,96,2025-08-19,00:42:13,1712.4,Broadband,Utilities,Credit Card,Expense,Delhi,Tuesday,8,False,False,True,Home City,0,Synthetic transaction (Freelancer)
TXN-106632,84,2025-08-29,15:06:13,555.61,Domino's,Food,UPI,Expense,Bengaluru,Friday,8,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-106633,80,2026-08-04,17:56:13,4336.34,Amazon,Shopping,Debit Card,Expense,Bengaluru,Tuesday,8,False,False,False,Home City,0,Synthetic transaction (Family User)
TXN-106634,18,2025-10-22,11:58:13,501.49,Ola,Travel,Debit Card,Expense,Bengaluru,Wednesday,10,False,True,False,Home City,0,Synthetic transaction (Working Professional)
TXN-106635,26,2026-01-19,10:28:13,2842.64,Flipkart,Shopping,Net Banking,Expense,Delhi,Monday,1,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-106636,41,2025-08-31,06:30:13,1406.32,Apollo Pharmacy,Healthcare,UPI,Expense,Mumbai,Sunday,8,True,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-106637,26,2026-05-01,16:35:13,2693.57,Swiggy,Food,Credit Card,Expense,Mumbai,Friday,5,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106638,74,2026-03-15,10:13:13,1606.1,Ajio,Shopping,Credit Card,Expense,Bengaluru,Sunday,3,True,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-106639,27,2026-06-11,16:59:13,4812.68,Electricity Bill,Utilities,Net Banking,Expense,Delhi,Thursday,6,False,False,True,Home City,0,Synthetic transaction (Family User)
TXN-106640,14,2025-08-27,18:57:13,792.23,KFC,Food,Debit Card,Expense,Bengaluru,Wednesday,8,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106641,87,2025-11-14,02:54:13,4700.35,Udemy,Education,Net Banking,Expense,Bengaluru,Friday,11,False,True,True,Home City,0,Synthetic transaction (Family User)
TXN-106642,72,2026-02-26,11:12:13,402.95,Uber,Travel,Net Banking,Expense,Mumbai,Thursday,2,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-106643,33,2025-12-15,01:31:13,3129.91,Udemy,Education,Debit Card,Expense,Delhi,Monday,12,False,True,True,Home City,0,Synthetic transaction (Freelancer)
TXN-106644,53,2026-07-31,13:54:13,1653.83,Water Bill,Utilities,Net Banking,Expense,Delhi,Friday,7,False,False,True,Home City,0,Synthetic transaction (Food Lover)
TXN-106645,79,2026-07-24,05:15:13,515.72,Swiggy,Food,Net Banking,Expense,Delhi,Friday,7,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106646,92,2026-03-16,23:15:13,4216.75,Swiggy,Food,Credit Card,Expense,Delhi,Monday,3,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106647,35,2025-08-24,17:14:13,2388.67,PVR,Entertainment,Debit Card,Expense,Mumbai,Sunday,8,True,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-106648,23,2026-05-07,06:07:13,3959.17,Coursera,Education,Credit Card,Expense,Delhi,Thursday,5,False,False,True,Home City,0,Synthetic transaction (Family User)
TXN-106649,51,2026-05-01,16:34:13,2504.26,Amazon,Shopping,UPI,Expense,Bengaluru,Friday,5,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-106650,28,2025-11-23,08:38:13,948.2,PVR,Entertainment,Credit Card,Expense,Delhi,Sunday,11,True,True,False,Home City,0,Synthetic transaction (Student)
TXN-106651,62,2026-06-16,08:22:13,824.72,Domino's,Food,Debit Card,Expense,Mumbai,Tuesday,6,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106652,97,2025-10-26,02:21:13,949.73,Starbucks,Food,Debit Card,Expense,Bengaluru,Sunday,10,True,True,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106653,54,2026-05-25,15:37:13,415.22,Zomato,Food,UPI,Expense,Mumbai,Monday,5,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-106654,40,2025-08-27,05:34:13,17529.8,Myntra,Shopping,Credit Card,Expense,Delhi,Wednesday,8,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-106655,45,2026-05-03,12:13:13,1283.55,Ajio,Shopping,Credit Card,Expense,Delhi,Sunday,5,True,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-106656,84,2026-02-04,02:28:13,2004.96,Amazon,Shopping,Debit Card,Expense,Mumbai,Wednesday,2,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-106657,98,2026-01-26,11:26:13,2206.59,Coursera,Education,Net Banking,Expense,Delhi,Monday,1,False,False,True,Home City,0,Synthetic transaction (Freelancer)
TXN-106658,99,2026-05-13,04:05:13,654.03,PVR,Entertainment,Credit Card,Expense,Delhi,Wednesday,5,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-106659,39,2025-09-07,22:00:13,3259.57,Pizza Hut,Food,Credit Card,Expense,Delhi,Sunday,9,True,False,False,Home City,0,Synthetic transaction (Luxury Spender)
